facility_id,facility_name,legacy_system_id,property_type,service_type,lease_start_date,lease_end_date,vendor_id,manager_name,unit_count,is_active,external_ref_id,notes,occupancy_status,created_date,internal_row_id,data_source_system
facility_id_215,facility_name_215,legacy_system_id_215,property_type_215,service_type_215,lease_start_date_215,lease_end_date_215,vendor_id_215,manager_name_215,unit_count_215,is_active_215,external_ref_id_215,notes_215,occupancy_status_215,created_date_215,internal_row_id_215,data_source_system_215
facility_id_216,facility_name_216,legacy_system_id_216,property_type_216,service_type_216,lease_start_date_216,lease_end_date_216,vendor_id_216,manager_name_216,unit_count_216,is_active_216,external_ref_id_216,notes_216,occupancy_status_216,created_date_216,internal_row_id_216,data_source_system_216
facility_id_217,facility_name_217,legacy_system_id_217,property_type_217,service_type_217,lease_start_date_217,lease_end_date_217,vendor_id_217,manager_name_217,unit_count_217,is_active_217,external_ref_id_217,notes_217,occupancy_status_217,created_date_217,internal_row_id_217,data_source_system_217
facility_id_218,facility_name_218,legacy_system_id_218,property_type_218,service_type_218,lease_start_date_218,lease_end_date_218,vendor_id_218,manager_name_218,unit_count_218,is_active_218,external_ref_id_218,notes_218,occupancy_status_218,created_date_218,internal_row_id_218,data_source_system_218
facility_id_219,facility_name_219,legacy_system_id_219,property_type_219,service_type_219,lease_start_date_219,lease_end_date_219,vendor_id_219,manager_name_219,unit_count_219,is_active_219,external_ref_id_219,notes_219,occupancy_status_219,created_date_219,internal_row_id_219,data_source_system_219
facility_id_220,facility_name_220,legacy_system_id_220,property_type_220,service_type_220,lease_start_date_220,lease_end_date_220,vendor_id_220,manager_name_220,unit_count_220,is_active_220,external_ref_id_220,notes_220,occupancy_status_220,created_date_220,internal_row_id_220,data_source_system_220
facility_id_221,facility_name_221,legacy_system_id_221,property_type_221,service_type_221,lease_start_date_221,lease_end_date_221,vendor_id_221,manager_name_221,unit_count_221,is_active_221,external_ref_id_221,notes_221,occupancy_status_221,created_date_221,internal_row_id_221,data_source_system_221
facility_id_222,facility_name_222,legacy_system_id_222,property_type_222,service_type_222,lease_start_date_222,lease_end_date_222,vendor_id_222,manager_name_222,unit_count_222,is_active_222,external_ref_id_222,notes_222,occupancy_status_222,created_date_222,internal_row_id_222,data_source_system_222
facility_id_223,facility_name_223,legacy_system_id_223,property_type_223,service_type_223,lease_start_date_223,lease_end_date_223,vendor_id_223,manager_name_223,unit_count_223,is_active_223,external_ref_id_223,notes_223,occupancy_status_223,created_date_223,internal_row_id_223,data_source_system_223
facility_id_224,facility_name_224,legacy_system_id_224,property_type_224,service_type_224,lease_start_date_224,lease_end_date_224,vendor_id_224,manager_name_224,unit_count_224,is_active_224,external_ref_id_224,notes_224,occupancy_status_224,created_date_224,internal_row_id_224,data_source_system_224
facility_id_225,facility_name_225,legacy_system_id_225,property_type_225,service_type_225,lease_start_date_225,lease_end_date_225,vendor_id_225,manager_name_225,unit_count_225,is_active_225,external_ref_id_225,notes_225,occupancy_status_225,created_date_225,internal_row_id_225,data_source_system_225
facility_id_226,facility_name_226,legacy_system_id_226,property_type_226,service_type_226,lease_start_date_226,lease_end_date_226,vendor_id_226,manager_name_226,unit_count_226,is_active_226,external_ref_id_226,notes_226,occupancy_status_226,created_date_226,internal_row_id_226,data_source_system_226
facility_id_227,facility_name_227,legacy_system_id_227,property_type_227,service_type_227,lease_start_date_227,lease_end_date_227,vendor_id_227,manager_name_227,unit_count_227,is_active_227,external_ref_id_227,notes_227,occupancy_status_227,created_date_227,internal_row_id_227,data_source_system_227
facility_id_228,facility_name_228,legacy_system_id_228,property_type_228,service_type_228,lease_start_date_228,lease_end_date_228,vendor_id_228,manager_name_228,unit_count_228,is_active_228,external_ref_id_228,notes_228,occupancy_status_228,created_date_228,internal_row_id_228,data_source_system_228
facility_id_229,facility_name_229,legacy_system_id_229,property_type_229,service_type_229,lease_start_date_229,lease_end_date_229,vendor_id_229,manager_name_229,unit_count_229,is_active_229,external_ref_id_229,notes_229,occupancy_status_229,created_date_229,internal_row_id_229,data_source_system_229
facility_id_230,facility_name_230,legacy_system_id_230,property_type_230,service_type_230,lease_start_date_230,lease_end_date_230,vendor_id_230,manager_name_230,unit_count_230,is_active_230,external_ref_id_230,notes_230,occupancy_status_230,created_date_230,internal_row_id_230,data_source_system_230
facility_id_231,facility_name_231,legacy_system_id_231,property_type_231,service_type_231,lease_start_date_231,lease_end_date_231,vendor_id_231,manager_name_231,unit_count_231,is_active_231,external_ref_id_231,notes_231,occupancy_status_231,created_date_231,internal_row_id_231,data_source_system_231
facility_id_232,facility_name_232,legacy_system_id_232,property_type_232,service_type_232,lease_start_date_232,lease_end_date_232,vendor_id_232,manager_name_232,unit_count_232,is_active_232,external_ref_id_232,notes_232,occupancy_status_232,created_date_232,internal_row_id_232,data_source_system_232
facility_id_233,facility_name_233,legacy_system_id_233,property_type_233,service_type_233,lease_start_date_233,lease_end_date_233,vendor_id_233,manager_name_233,unit_count_233,is_active_233,external_ref_id_233,notes_233,occupancy_status_233,created_date_233,internal_row_id_233,data_source_system_233
facility_id_234,facility_name_234,legacy_system_id_234,property_type_234,service_type_234,lease_start_date_234,lease_end_date_234,vendor_id_234,manager_name_234,unit_count_234,is_active_234,external_ref_id_234,notes_234,occupancy_status_234,created_date_234,internal_row_id_234,data_source_system_234
facility_id_235,facility_name_235,legacy_system_id_235,property_type_235,service_type_235,lease_start_date_235,lease_end_date_235,vendor_id_235,manager_name_235,unit_count_235,is_active_235,external_ref_id_235,notes_235,occupancy_status_235,created_date_235,internal_row_id_235,data_source_system_235
facility_id_236,facility_name_236,legacy_system_id_236,property_type_236,service_type_236,lease_start_date_236,lease_end_date_236,vendor_id_236,manager_name_236,unit_count_236,is_active_236,external_ref_id_236,notes_236,occupancy_status_236,created_date_236,internal_row_id_236,data_source_system_236
facility_id_237,facility_name_237,legacy_system_id_237,property_type_237,service_type_237,lease_start_date_237,lease_end_date_237,vendor_id_237,manager_name_237,unit_count_237,is_active_237,external_ref_id_237,notes_237,occupancy_status_237,created_date_237,internal_row_id_237,data_source_system_237
facility_id_238,facility_name_238,legacy_system_id_238,property_type_238,service_type_238,lease_start_date_238,lease_end_date_238,vendor_id_238,manager_name_238,unit_count_238,is_active_238,external_ref_id_238,notes_238,occupancy_status_238,created_date_238,internal_row_id_238,data_source_system_238
facility_id_239,facility_name_239,legacy_system_id_239,property_type_239,service_type_239,lease_start_date_239,lease_end_date_239,vendor_id_239,manager_name_239,unit_count_239,is_active_239,external_ref_id_239,notes_239,occupancy_status_239,created_date_239,internal_row_id_239,data_source_system_239
facility_id_240,facility_name_240,legacy_system_id_240,property_type_240,service_type_240,lease_start_date_240,lease_end_date_240,vendor_id_240,manager_name_240,unit_count_240,is_active_240,external_ref_id_240,notes_240,occupancy_status_240,created_date_240,internal_row_id_240,data_source_system_240
facility_id_241,facility_name_241,legacy_system_id_241,property_type_241,service_type_241,lease_start_date_241,lease_end_date_241,vendor_id_241,manager_name_241,unit_count_241,is_active_241,external_ref_id_241,notes_241,occupancy_status_241,created_date_241,internal_row_id_241,data_source_system_241
facility_id_242,facility_name_242,legacy_system_id_242,property_type_242,service_type_242,lease_start_date_242,lease_end_date_242,vendor_id_242,manager_name_242,unit_count_242,is_active_242,external_ref_id_242,notes_242,occupancy_status_242,created_date_242,internal_row_id_242,data_source_system_242
facility_id_243,facility_name_243,legacy_system_id_243,property_type_243,service_type_243,lease_start_date_243,lease_end_date_243,vendor_id_243,manager_name_243,unit_count_243,is_active_243,external_ref_id_243,notes_243,occupancy_status_243,created_date_243,internal_row_id_243,data_source_system_243
facility_id_244,facility_name_244,legacy_system_id_244,property_type_244,service_type_244,lease_start_date_244,lease_end_date_244,vendor_id_244,manager_name_244,unit_count_244,is_active_244,external_ref_id_244,notes_244,occupancy_status_244,created_date_244,internal_row_id_244,data_source_system_244
facility_id_245,facility_name_245,legacy_system_id_245,property_type_245,service_type_245,lease_start_date_245,lease_end_date_245,vendor_id_245,manager_name_245,unit_count_245,is_active_245,external_ref_id_245,notes_245,occupancy_status_245,created_date_245,internal_row_id_245,data_source_system_245
facility_id_246,facility_name_246,legacy_system_id_246,property_type_246,service_type_246,lease_start_date_246,lease_end_date_246,vendor_id_246,manager_name_246,unit_count_246,is_active_246,external_ref_id_246,notes_246,occupancy_status_246,created_date_246,internal_row_id_246,data_source_system_246
facility_id_247,facility_name_247,legacy_system_id_247,property_type_247,service_type_247,lease_start_date_247,lease_end_date_247,vendor_id_247,manager_name_247,unit_count_247,is_active_247,external_ref_id_247,notes_247,occupancy_status_247,created_date_247,internal_row_id_247,data_source_system_247
facility_id_248,facility_name_248,legacy_system_id_248,property_type_248,service_type_248,lease_start_date_248,lease_end_date_248,vendor_id_248,manager_name_248,unit_count_248,is_active_248,external_ref_id_248,notes_248,occupancy_status_248,created_date_248,internal_row_id_248,data_source_system_248
facility_id_249,facility_name_249,legacy_system_id_249,property_type_249,service_type_249,lease_start_date_249,lease_end_date_249,vendor_id_249,manager_name_249,unit_count_249,is_active_249,external_ref_id_249,notes_249,occupancy_status_249,created_date_249,internal_row_id_249,data_source_system_249
facility_id_250,facility_name_250,legacy_system_id_250,property_type_250,service_type_250,lease_start_date_250,lease_end_date_250,vendor_id_250,manager_name_250,unit_count_250,is_active_250,external_ref_id_250,notes_250,occupancy_status_250,created_date_250,internal_row_id_250,data_source_system_250
facility_id_251,facility_name_251,legacy_system_id_251,property_type_251,service_type_251,lease_start_date_251,lease_end_date_251,vendor_id_251,manager_name_251,unit_count_251,is_active_251,external_ref_id_251,notes_251,occupancy_status_251,created_date_251,internal_row_id_251,data_source_system_251
facility_id_252,facility_name_252,legacy_system_id_252,property_type_252,service_type_252,lease_start_date_252,lease_end_date_252,vendor_id_252,manager_name_252,unit_count_252,is_active_252,external_ref_id_252,notes_252,occupancy_status_252,created_date_252,internal_row_id_252,data_source_system_252
facility_id_253,facility_name_253,legacy_system_id_253,property_type_253,service_type_253,lease_start_date_253,lease_end_date_253,vendor_id_253,manager_name_253,unit_count_253,is_active_253,external_ref_id_253,notes_253,occupancy_status_253,created_date_253,internal_row_id_253,data_source_system_253
facility_id_254,facility_name_254,legacy_system_id_254,property_type_254,service_type_254,lease_start_date_254,lease_end_date_254,vendor_id_254,manager_name_254,unit_count_254,is_active_254,external_ref_id_254,notes_254,occupancy_status_254,created_date_254,internal_row_id_254,data_source_system_254
facility_id_255,facility_name_255,legacy_system_id_255,property_type_255,service_type_255,lease_start_date_255,lease_end_date_255,vendor_id_255,manager_name_255,unit_count_255,is_active_255,external_ref_id_255,notes_255,occupancy_status_255,created_date_255,internal_row_id_255,data_source_system_255
facility_id_256,facility_name_256,legacy_system_id_256,property_type_256,service_type_256,lease_start_date_256,lease_end_date_256,vendor_id_256,manager_name_256,unit_count_256,is_active_256,external_ref_id_256,notes_256,occupancy_status_256,created_date_256,internal_row_id_256,data_source_system_256
facility_id_257,facility_name_257,legacy_system_id_257,property_type_257,service_type_257,lease_start_date_257,lease_end_date_257,vendor_id_257,manager_name_257,unit_count_257,is_active_257,external_ref_id_257,notes_257,occupancy_status_257,created_date_257,internal_row_id_257,data_source_system_257
facility_id_258,facility_name_258,legacy_system_id_258,property_type_258,service_type_258,lease_start_date_258,lease_end_date_258,vendor_id_258,manager_name_258,unit_count_258,is_active_258,external_ref_id_258,notes_258,occupancy_status_258,created_date_258,internal_row_id_258,data_source_system_258
facility_id_259,facility_name_259,legacy_system_id_259,property_type_259,service_type_259,lease_start_date_259,lease_end_date_259,vendor_id_259,manager_name_259,unit_count_259,is_active_259,external_ref_id_259,notes_259,occupancy_status_259,created_date_259,internal_row_id_259,data_source_system_259
facility_id_260,facility_name_260,legacy_system_id_260,property_type_260,service_type_260,lease_start_date_260,lease_end_date_260,vendor_id_260,manager_name_260,unit_count_260,is_active_260,external_ref_id_260,notes_260,occupancy_status_260,created_date_260,internal_row_id_260,data_source_system_260
facility_id_261,facility_name_261,legacy_system_id_261,property_type_261,service_type_261,lease_start_date_261,lease_end_date_261,vendor_id_261,manager_name_261,unit_count_261,is_active_261,external_ref_id_261,notes_261,occupancy_status_261,created_date_261,internal_row_id_261,data_source_system_261
facility_id_262,facility_name_262,legacy_system_id_262,property_type_262,service_type_262,lease_start_date_262,lease_end_date_262,vendor_id_262,manager_name_262,unit_count_262,is_active_262,external_ref_id_262,notes_262,occupancy_status_262,created_date_262,internal_row_id_262,data_source_system_262
facility_id_263,facility_name_263,legacy_system_id_263,property_type_263,service_type_263,lease_start_date_263,lease_end_date_263,vendor_id_263,manager_name_263,unit_count_263,is_active_263,external_ref_id_263,notes_263,occupancy_status_263,created_date_263,internal_row_id_263,data_source_system_263
facility_id_264,facility_name_264,legacy_system_id_264,property_type_264,service_type_264,lease_start_date_264,lease_end_date_264,vendor_id_264,manager_name_264,unit_count_264,is_active_264,external_ref_id_264,notes_264,occupancy_status_264,created_date_264,internal_row_id_264,data_source_system_264
facility_id_265,facility_name_265,legacy_system_id_265,property_type_265,service_type_265,lease_start_date_265,lease_end_date_265,vendor_id_265,manager_name_265,unit_count_265,is_active_265,external_ref_id_265,notes_265,occupancy_status_265,created_date_265,internal_row_id_265,data_source_system_265
facility_id_266,facility_name_266,legacy_system_id_266,property_type_266,service_type_266,lease_start_date_266,lease_end_date_266,vendor_id_266,manager_name_266,unit_count_266,is_active_266,external_ref_id_266,notes_266,occupancy_status_266,created_date_266,internal_row_id_266,data_source_system_266
facility_id_267,facility_name_267,legacy_system_id_267,property_type_267,service_type_267,lease_start_date_267,lease_end_date_267,vendor_id_267,manager_name_267,unit_count_267,is_active_267,external_ref_id_267,notes_267,occupancy_status_267,created_date_267,internal_row_id_267,data_source_system_267
facility_id_268,facility_name_268,legacy_system_id_268,property_type_268,service_type_268,lease_start_date_268,lease_end_date_268,vendor_id_268,manager_name_268,unit_count_268,is_active_268,external_ref_id_268,notes_268,occupancy_status_268,created_date_268,internal_row_id_268,data_source_system_268
facility_id_269,facility_name_269,legacy_system_id_269,property_type_269,service_type_269,lease_start_date_269,lease_end_date_269,vendor_id_269,manager_name_269,unit_count_269,is_active_269,external_ref_id_269,notes_269,occupancy_status_269,created_date_269,internal_row_id_269,data_source_system_269
facility_id_270,facility_name_270,legacy_system_id_270,property_type_270,service_type_270,lease_start_date_270,lease_end_date_270,vendor_id_270,manager_name_270,unit_count_270,is_active_270,external_ref_id_270,notes_270,occupancy_status_270,created_date_270,internal_row_id_270,data_source_system_270
facility_id_271,facility_name_271,legacy_system_id_271,property_type_271,service_type_271,lease_start_date_271,lease_end_date_271,vendor_id_271,manager_name_271,unit_count_271,is_active_271,external_ref_id_271,notes_271,occupancy_status_271,created_date_271,internal_row_id_271,data_source_system_271
facility_id_272,facility_name_272,legacy_system_id_272,property_type_272,service_type_272,lease_start_date_272,lease_end_date_272,vendor_id_272,manager_name_272,unit_count_272,is_active_272,external_ref_id_272,notes_272,occupancy_status_272,created_date_272,internal_row_id_272,data_source_system_272
facility_id_273,facility_name_273,legacy_system_id_273,property_type_273,service_type_273,lease_start_date_273,lease_end_date_273,vendor_id_273,manager_name_273,unit_count_273,is_active_273,external_ref_id_273,notes_273,occupancy_status_273,created_date_273,internal_row_id_273,data_source_system_273
facility_id_274,facility_name_274,legacy_system_id_274,property_type_274,service_type_274,lease_start_date_274,lease_end_date_274,vendor_id_274,manager_name_274,unit_count_274,is_active_274,external_ref_id_274,notes_274,occupancy_status_274,created_date_274,internal_row_id_274,data_source_system_274
facility_id_275,facility_name_275,legacy_system_id_275,property_type_275,service_type_275,lease_start_date_275,lease_end_date_275,vendor_id_275,manager_name_275,unit_count_275,is_active_275,external_ref_id_275,notes_275,occupancy_status_275,created_date_275,internal_row_id_275,data_source_system_275
facility_id_276,facility_name_276,legacy_system_id_276,property_type_276,service_type_276,lease_start_date_276,lease_end_date_276,vendor_id_276,manager_name_276,unit_count_276,is_active_276,external_ref_id_276,notes_276,occupancy_status_276,created_date_276,internal_row_id_276,data_source_system_276
facility_id_277,facility_name_277,legacy_system_id_277,property_type_277,service_type_277,lease_start_date_277,lease_end_date_277,vendor_id_277,manager_name_277,unit_count_277,is_active_277,external_ref_id_277,notes_277,occupancy_status_277,created_date_277,internal_row_id_277,data_source_system_277
facility_id_278,facility_name_278,legacy_system_id_278,property_type_278,service_type_278,lease_start_date_278,lease_end_date_278,vendor_id_278,manager_name_278,unit_count_278,is_active_278,external_ref_id_278,notes_278,occupancy_status_278,created_date_278,internal_row_id_278,data_source_system_278
facility_id_279,facility_name_279,legacy_system_id_279,property_type_279,service_type_279,lease_start_date_279,lease_end_date_279,vendor_id_279,manager_name_279,unit_count_279,is_active_279,external_ref_id_279,notes_279,occupancy_status_279,created_date_279,internal_row_id_279,data_source_system_279
facility_id_280,facility_name_280,legacy_system_id_280,property_type_280,service_type_280,lease_start_date_280,lease_end_date_280,vendor_id_280,manager_name_280,unit_count_280,is_active_280,external_ref_id_280,notes_280,occupancy_status_280,created_date_280,internal_row_id_280,data_source_system_280
facility_id_281,facility_name_281,legacy_system_id_281,property_type_281,service_type_281,lease_start_date_281,lease_end_date_281,vendor_id_281,manager_name_281,unit_count_281,is_active_281,external_ref_id_281,notes_281,occupancy_status_281,created_date_281,internal_row_id_281,data_source_system_281
facility_id_282,facility_name_282,legacy_system_id_282,property_type_282,service_type_282,lease_start_date_282,lease_end_date_282,vendor_id_282,manager_name_282,unit_count_282,is_active_282,external_ref_id_282,notes_282,occupancy_status_282,created_date_282,internal_row_id_282,data_source_system_282
facility_id_283,facility_name_283,legacy_system_id_283,property_type_283,service_type_283,lease_start_date_283,lease_end_date_283,vendor_id_283,manager_name_283,unit_count_283,is_active_283,external_ref_id_283,notes_283,occupancy_status_283,created_date_283,internal_row_id_283,data_source_system_283
facility_id_284,facility_name_284,legacy_system_id_284,property_type_284,service_type_284,lease_start_date_284,lease_end_date_284,vendor_id_284,manager_name_284,unit_count_284,is_active_284,external_ref_id_284,notes_284,occupancy_status_284,created_date_284,internal_row_id_284,data_source_system_284
facility_id_285,facility_name_285,legacy_system_id_285,property_type_285,service_type_285,lease_start_date_285,lease_end_date_285,vendor_id_285,manager_name_285,unit_count_285,is_active_285,external_ref_id_285,notes_285,occupancy_status_285,created_date_285,internal_row_id_285,data_source_system_285
facility_id_286,facility_name_286,legacy_system_id_286,property_type_286,service_type_286,lease_start_date_286,lease_end_date_286,vendor_id_286,manager_name_286,unit_count_286,is_active_286,external_ref_id_286,notes_286,occupancy_status_286,created_date_286,internal_row_id_286,data_source_system_286
facility_id_287,facility_name_287,legacy_system_id_287,property_type_287,service_type_287,lease_start_date_287,lease_end_date_287,vendor_id_287,manager_name_287,unit_count_287,is_active_287,external_ref_id_287,notes_287,occupancy_status_287,created_date_287,internal_row_id_287,data_source_system_287
facility_id_288,facility_name_288,legacy_system_id_288,property_type_288,service_type_288,lease_start_date_288,lease_end_date_288,vendor_id_288,manager_name_288,unit_count_288,is_active_288,external_ref_id_288,notes_288,occupancy_status_288,created_date_288,internal_row_id_288,data_source_system_288
facility_id_289,facility_name_289,legacy_system_id_289,property_type_289,service_type_289,lease_start_date_289,lease_end_date_289,vendor_id_289,manager_name_289,unit_count_289,is_active_289,external_ref_id_289,notes_289,occupancy_status_289,created_date_289,internal_row_id_289,data_source_system_289
facility_id_290,facility_name_290,legacy_system_id_290,property_type_290,service_type_290,lease_start_date_290,lease_end_date_290,vendor_id_290,manager_name_290,unit_count_290,is_active_290,external_ref_id_290,notes_290,occupancy_status_290,created_date_290,internal_row_id_290,data_source_system_290
facility_id_291,facility_name_291,legacy_system_id_291,property_type_291,service_type_291,lease_start_date_291,lease_end_date_291,vendor_id_291,manager_name_291,unit_count_291,is_active_291,external_ref_id_291,notes_291,occupancy_status_291,created_date_291,internal_row_id_291,data_source_system_291
facility_id_292,facility_name_292,legacy_system_id_292,property_type_292,service_type_292,lease_start_date_292,lease_end_date_292,vendor_id_292,manager_name_292,unit_count_292,is_active_292,external_ref_id_292,notes_292,occupancy_status_292,created_date_292,internal_row_id_292,data_source_system_292
facility_id_293,facility_name_293,legacy_system_id_293,property_type_293,service_type_293,lease_start_date_293,lease_end_date_293,vendor_id_293,manager_name_293,unit_count_293,is_active_293,external_ref_id_293,notes_293,occupancy_status_293,created_date_293,internal_row_id_293,data_source_system_293
facility_id_294,facility_name_294,legacy_system_id_294,property_type_294,service_type_294,lease_start_date_294,lease_end_date_294,vendor_id_294,manager_name_294,unit_count_294,is_active_294,external_ref_id_294,notes_294,occupancy_status_294,created_date_294,internal_row_id_294,data_source_system_294
facility_id_295,facility_name_295,legacy_system_id_295,property_type_295,service_type_295,lease_start_date_295,lease_end_date_295,vendor_id_295,manager_name_295,unit_count_295,is_active_295,external_ref_id_295,notes_295,occupancy_status_295,created_date_295,internal_row_id_295,data_source_system_295
facility_id_296,facility_name_296,legacy_system_id_296,property_type_296,service_type_296,lease_start_date_296,lease_end_date_296,vendor_id_296,manager_name_296,unit_count_296,is_active_296,external_ref_id_296,notes_296,occupancy_status_296,created_date_296,internal_row_id_296,data_source_system_296
facility_id_297,facility_name_297,legacy_system_id_297,property_type_297,service_type_297,lease_start_date_297,lease_end_date_297,vendor_id_297,manager_name_297,unit_count_297,is_active_297,external_ref_id_297,notes_297,occupancy_status_297,created_date_297,internal_row_id_297,data_source_system_297
facility_id_298,facility_name_298,legacy_system_id_298,property_type_298,service_type_298,lease_start_date_298,lease_end_date_298,vendor_id_298,manager_name_298,unit_count_298,is_active_298,external_ref_id_298,notes_298,occupancy_status_298,created_date_298,internal_row_id_298,data_source_system_298
facility_id_299,facility_name_299,legacy_system_id_299,property_type_299,service_type_299,lease_start_date_299,lease_end_date_299,vendor_id_299,manager_name_299,unit_count_299,is_active_299,external_ref_id_299,notes_299,occupancy_status_299,created_date_299,internal_row_id_299,data_source_system_299
facility_id_300,facility_name_300,legacy_system_id_300,property_type_300,service_type_300,lease_start_date_300,lease_end_date_300,vendor_id_300,manager_name_300,unit_count_300,is_active_300,external_ref_id_300,notes_300,occupancy_status_300,created_date_300,internal_row_id_300,data_source_system_300
facility_id_301,facility_name_301,legacy_system_id_301,property_type_301,service_type_301,lease_start_date_301,lease_end_date_301,vendor_id_301,manager_name_301,unit_count_301,is_active_301,external_ref_id_301,notes_301,occupancy_status_301,created_date_301,internal_row_id_301,data_source_system_301
facility_id_302,facility_name_302,legacy_system_id_302,property_type_302,service_type_302,lease_start_date_302,lease_end_date_302,vendor_id_302,manager_name_302,unit_count_302,is_active_302,external_ref_id_302,notes_302,occupancy_status_302,created_date_302,internal_row_id_302,data_source_system_302
facility_id_303,facility_name_303,legacy_system_id_303,property_type_303,service_type_303,lease_start_date_303,lease_end_date_303,vendor_id_303,manager_name_303,unit_count_303,is_active_303,external_ref_id_303,notes_303,occupancy_status_303,created_date_303,internal_row_id_303,data_source_system_303
facility_id_304,facility_name_304,legacy_system_id_304,property_type_304,service_type_304,lease_start_date_304,lease_end_date_304,vendor_id_304,manager_name_304,unit_count_304,is_active_304,external_ref_id_304,notes_304,occupancy_status_304,created_date_304,internal_row_id_304,data_source_system_304
facility_id_305,facility_name_305,legacy_system_id_305,property_type_305,service_type_305,lease_start_date_305,lease_end_date_305,vendor_id_305,manager_name_305,unit_count_305,is_active_305,external_ref_id_305,notes_305,occupancy_status_305,created_date_305,internal_row_id_305,data_source_system_305
facility_id_306,facility_name_306,legacy_system_id_306,property_type_306,service_type_306,lease_start_date_306,lease_end_date_306,vendor_id_306,manager_name_306,unit_count_306,is_active_306,external_ref_id_306,notes_306,occupancy_status_306,created_date_306,internal_row_id_306,data_source_system_306
facility_id_307,facility_name_307,legacy_system_id_307,property_type_307,service_type_307,lease_start_date_307,lease_end_date_307,vendor_id_307,manager_name_307,unit_count_307,is_active_307,external_ref_id_307,notes_307,occupancy_status_307,created_date_307,internal_row_id_307,data_source_system_307
facility_id_308,facility_name_308,legacy_system_id_308,property_type_308,service_type_308,lease_start_date_308,lease_end_date_308,vendor_id_308,manager_name_308,unit_count_308,is_active_308,external_ref_id_308,notes_308,occupancy_status_308,created_date_308,internal_row_id_308,data_source_system_308
facility_id_309,facility_name_309,legacy_system_id_309,property_type_309,service_type_309,lease_start_date_309,lease_end_date_309,vendor_id_309,manager_name_309,unit_count_309,is_active_309,external_ref_id_309,notes_309,occupancy_status_309,created_date_309,internal_row_id_309,data_source_system_309
facility_id_310,facility_name_310,legacy_system_id_310,property_type_310,service_type_310,lease_start_date_310,lease_end_date_310,vendor_id_310,manager_name_310,unit_count_310,is_active_310,external_ref_id_310,notes_310,occupancy_status_310,created_date_310,internal_row_id_310,data_source_system_310
facility_id_311,facility_name_311,legacy_system_id_311,property_type_311,service_type_311,lease_start_date_311,lease_end_date_311,vendor_id_311,manager_name_311,unit_count_311,is_active_311,external_ref_id_311,notes_311,occupancy_status_311,created_date_311,internal_row_id_311,data_source_system_311
facility_id_312,facility_name_312,legacy_system_id_312,property_type_312,service_type_312,lease_start_date_312,lease_end_date_312,vendor_id_312,manager_name_312,unit_count_312,is_active_312,external_ref_id_312,notes_312,occupancy_status_312,created_date_312,internal_row_id_312,data_source_system_312
facility_id_313,facility_name_313,legacy_system_id_313,property_type_313,service_type_313,lease_start_date_313,lease_end_date_313,vendor_id_313,manager_name_313,unit_count_313,is_active_313,external_ref_id_313,notes_313,occupancy_status_313,created_date_313,internal_row_id_313,data_source_system_313
facility_id_314,facility_name_314,legacy_system_id_314,property_type_314,service_type_314,lease_start_date_314,lease_end_date_314,vendor_id_314,manager_name_314,unit_count_314,is_active_314,external_ref_id_314,notes_314,occupancy_status_314,created_date_314,internal_row_id_314,data_source_system_314
facility_id_315,facility_name_315,legacy_system_id_315,property_type_315,service_type_315,lease_start_date_315,lease_end_date_315,vendor_id_315,manager_name_315,unit_count_315,is_active_315,external_ref_id_315,notes_315,occupancy_status_315,created_date_315,internal_row_id_315,data_source_system_315
facility_id_316,facility_name_316,legacy_system_id_316,property_type_316,service_type_316,lease_start_date_316,lease_end_date_316,vendor_id_316,manager_name_316,unit_count_316,is_active_316,external_ref_id_316,notes_316,occupancy_status_316,created_date_316,internal_row_id_316,data_source_system_316
facility_id_317,facility_name_317,legacy_system_id_317,property_type_317,service_type_317,lease_start_date_317,lease_end_date_317,vendor_id_317,manager_name_317,unit_count_317,is_active_317,external_ref_id_317,notes_317,occupancy_status_317,created_date_317,internal_row_id_317,data_source_system_317
facility_id_318,facility_name_318,legacy_system_id_318,property_type_318,service_type_318,lease_start_date_318,lease_end_date_318,vendor_id_318,manager_name_318,unit_count_318,is_active_318,external_ref_id_318,notes_318,occupancy_status_318,created_date_318,internal_row_id_318,data_source_system_318
facility_id_319,facility_name_319,legacy_system_id_319,property_type_319,service_type_319,lease_start_date_319,lease_end_date_319,vendor_id_319,manager_name_319,unit_count_319,is_active_319,external_ref_id_319,notes_319,occupancy_status_319,created_date_319,internal_row_id_319,data_source_system_319
facility_id_320,facility_name_320,legacy_system_id_320,property_type_320,service_type_320,lease_start_date_320,lease_end_date_320,vendor_id_320,manager_name_320,unit_count_320,is_active_320,external_ref_id_320,notes_320,occupancy_status_320,created_date_320,internal_row_id_320,data_source_system_320
facility_id_321,facility_name_321,legacy_system_id_321,property_type_321,service_type_321,lease_start_date_321,lease_end_date_321,vendor_id_321,manager_name_321,unit_count_321,is_active_321,external_ref_id_321,notes_321,occupancy_status_321,created_date_321,internal_row_id_321,data_source_system_321
facility_id_322,facility_name_322,legacy_system_id_322,property_type_322,service_type_322,lease_start_date_322,lease_end_date_322,vendor_id_322,manager_name_322,unit_count_322,is_active_322,external_ref_id_322,notes_322,occupancy_status_322,created_date_322,internal_row_id_322,data_source_system_322
